date,open,high,low,close,volume,amount,turnover_pct,chg_pct
2020-04-07,2.39287433,2.39287433,2.37892171,2.38589802,122096677,417633426.0,0.0415,0.5882
2020-04-08,2.37892171,2.37892171,2.36496909,2.3719454,96615864,328551720.0,0.0329,-0.5848
2020-04-09,2.37892171,2.38589802,2.36496909,2.3719454,72232000,246074441.0,0.0246,0.0
2020-04-10,2.37892171,2.37892171,2.36496909,2.37892171,90758039,308890893.0,0.0309,0.2941
2020-04-13,2.3719454,2.38589802,2.36496909,2.3719454,92047901,313557115.0,0.0313,-0.2933
2020-04-14,2.37892171,2.38589802,2.3719454,2.38589802,83178366,283848143.0,0.0283,0.5882
2020-04-15,2.37892171,2.38589802,2.37892171,2.38589802,86267240,294681019.0,0.0293,0.0
2020-04-16,2.3719454,2.39985064,2.3719454,2.39287433,106371186,364102590.0,0.0362,0.2924
2020-04-17,2.39985064,2.39985064,2.38589802,2.39985064,123078194,422558249.0,0.0419,0.2915
2020-04-20,2.39287433,2.39985064,2.38589802,2.38589802,112027490,383753286.0,0.0381,-0.5814
2020-04-21,2.37892171,2.38589802,2.3719454,2.37892171,103995997,354646092.0,0.0354,-0.2924
2020-04-22,2.37892171,2.39287433,2.3719454,2.38589802,84810504,289662295.0,0.0288,0.2933
2020-04-23,2.38589802,2.38589802,2.35799278,2.3719454,117940836,401006107.0,0.0401,-0.5848
2020-04-24,2.3719454,2.3719454,2.35799278,2.3719454,61244538,207830195.0,0.0208,0.0
2020-04-27,2.36496909,2.39287433,2.36496909,2.37892171,137867838,470462195.0,0.0469,0.2941
2020-04-28,2.37892171,2.37892171,2.35799278,2.3719454,122904867,417684598.0,0.0418,-0.2933
2020-04-29,2.37892171,2.39985064,2.3719454,2.39985064,144993202,496514820.0,0.0493,1.1765
2020-04-30,2.40682695,2.42077957,2.39985064,2.41380326,118473509,409683816.0,0.0403,0.5814
2020-05-06,2.38589802,2.39287433,2.3719454,2.38589802,226361303,772368083.0,0.077,-1.1561
2020-05-07,2.37892171,2.38589802,2.3719454,2.37892171,131475071,447967324.0,0.0447,-0.2924
2020-05-08,2.38589802,2.38589802,2.3719454,2.38589802,134273116,458120130.0,0.0457,0.2933
2020-05-11,2.38589802,2.39287433,2.3719454,2.38589802,131582721,450101014.0,0.0447,0.0
2020-05-12,2.38589802,2.39287433,2.37892171,2.37892171,78839002,269083214.0,0.0268,-0.2924
2020-05-13,2.37892171,2.37892171,2.3719454,2.37892171,69012112,234943045.0,0.0235,0.0
2020-05-14,2.3719454,2.37892171,2.36496909,2.36496909,79468142,269921486.0,0.027,-0.5865
2020-05-15,2.3719454,2.3719454,2.36496909,2.36496909,93688825,317917521.0,0.0319,0.0
2020-05-18,2.36496909,2.3719454,2.35799278,2.36496909,96288527,326556313.0,0.0327,0.0
2020-05-19,2.3719454,2.37892171,2.36496909,2.3719454,89759979,304941062.0,0.0305,0.295
2020-05-20,2.3719454,2.37892171,2.36496909,2.37892171,96843403,329110650.0,0.0329,0.2941
2020-05-21,2.37892171,2.37892171,2.36496909,2.3719454,82631670,281045009.0,0.0281,-0.2933
2020-05-22,2.3719454,2.3719454,2.35101647,2.35101647,127162933,430605905.0,0.0432,-0.8824
2020-05-25,2.35799278,2.36496909,2.35101647,2.36496909,70311257,237553638.0,0.0239,0.5935
2020-05-26,2.36496909,2.36496909,2.35799278,2.35799278,83279123,281915956.0,0.0283,-0.295
2020-05-27,2.36496909,2.37892171,2.35799278,2.3719454,103589163,351900045.0,0.0352,0.5917
2020-05-28,2.37892171,2.39287433,2.3719454,2.39287433,162505708,555961358.0,0.0553,0.8824
2020-05-29,2.38589802,2.39287433,2.3719454,2.3719454,106125618,361974826.0,0.0361,-0.8746
2020-06-01,2.37892171,2.39287433,2.3719454,2.38589802,109345482,374091110.0,0.0372,0.5882
2020-06-02,2.38589802,2.39287433,2.37892171,2.39287433,90373963,309272978.0,0.0307,0.2924
2020-06-03,2.39287433,2.40682695,2.38589802,2.38589802,148983016,511561100.0,0.0507,-0.2915
2020-06-04,2.39287433,2.39985064,2.37892171,2.37892171,98478704,336384861.0,0.0335,-0.2924
2020-06-05,2.38589802,2.38589802,2.37892171,2.38589802,73067661,249401187.0,0.0248,0.2933
2020-06-08,2.37892171,2.38589802,2.3719454,2.37892171,117445201,400272454.0,0.0399,-0.2924
2020-06-09,2.37892171,2.38589802,2.3719454,2.38589802,147120706,502056927.0,0.05,0.2933
2020-06-10,2.38589802,2.38589802,2.3719454,2.3719454,107119972,364829390.0,0.0364,-0.5848
2020-06-11,2.3719454,2.37892171,2.35799278,2.35799278,184507195,625612582.0,0.0627,-0.5882
2020-06-12,2.35101647,2.35799278,2.34404016,2.35799278,300063792,1010857257.0,0.102,0.0
2020-06-15,2.34404016,2.35101647,2.32311123,2.32311123,234611693,785210857.0,0.0798,-1.4793
2020-06-16,2.33706385,2.34404016,2.33008754,2.33706385,133918000,448360212.0,0.0455,0.6006
2020-06-17,2.33706385,2.34404016,2.33008754,2.34404016,90960316,304841342.0,0.0309,0.2985
2020-06-18,2.33706385,2.34404016,2.32311123,2.33706385,168454316,564152597.0,0.0573,-0.2976
2020-06-19,2.33706385,2.34404016,2.33008754,2.33706385,201198910,674556626.0,0.0684,0.0
2020-06-22,2.33706385,2.35101647,2.33008754,2.34404016,199926753,670955061.0,0.068,0.2985
2020-06-23,2.33706385,2.34404016,2.33008754,2.33706385,122107607,409165849.0,0.0415,-0.2976
2020-06-24,2.34404016,2.35799278,2.33706385,2.35101647,171274838,575751018.0,0.0582,0.597
2020-06-29,2.35101647,2.35799278,2.33706385,2.35101647,164591544,553830166.0,0.056,0.0
2020-06-30,2.35101647,2.35799278,2.34404016,2.35799278,152992065,516158076.0,0.052,0.2967
2020-07-01,2.35799278,2.3719454,2.35101647,2.36496909,179974646,608516221.0,0.0612,0.2959
2020-07-02,2.36496909,2.40682695,2.35799278,2.40682695,327696416,1119935745.0,0.1114,1.7699
2020-07-03,2.40682695,2.44868481,2.40682695,2.44868481,371692272,1297519102.0,0.1264,1.7391
2020-07-06,2.46263743,2.63704518,2.45566112,2.62309256,692382560,2536366328.0,0.2355,7.1225
2020-07-07,2.6509978,2.69285566,2.59518732,2.60216363,501185056,1890890092.0,0.1704,-0.7979
2020-07-08,2.59518732,2.62309256,2.57425839,2.58821101,461270912,1716524658.0,0.1569,-0.5362
2020-07-09,2.58821101,2.59518732,2.53240053,2.53937684,531172640,1941304587.0,0.1806,-1.8868
2020-07-10,2.54671628,2.55405552,2.46598464,2.46598464,548927952,1871966253.0,0.1867,-2.8902
2020-07-13,2.4586454,2.48066312,2.44396692,2.4586454,629893376,2109860548.0,0.2142,-0.2976
2020-07-14,2.45130616,2.4586454,2.4219492,2.42928844,451347504,1500919718.0,0.1535,-1.194
2020-07-15,2.43662768,2.44396692,2.40727072,2.40727072,405786640,1337402699.0,0.138,-0.9063
2020-07-16,2.41460996,2.42928844,2.39259224,2.39993148,395619376,1301205782.0,0.1345,-0.3049
2020-07-17,2.40727072,2.41460996,2.39259224,2.40727072,242578693,793969981.0,0.0825,0.3058
2020-07-20,2.40727072,2.44396692,2.39993148,2.43662768,350214704,1157688889.0,0.1191,1.2195
2020-07-21,2.44396692,2.44396692,2.41460996,2.4219492,208622973,689014595.73,0.0709,-0.6024
2020-07-22,2.4219492,2.44396692,2.40727072,2.41460996,258983062,856429964.13,0.0881,-0.303
2020-07-23,2.40727072,2.41460996,2.385253,2.39993148,338177520,1105252624.96,0.115,-0.6079
2020-07-24,2.39993148,2.39993148,2.36323528,2.37057452,310450464,1007868214.88,0.1056,-1.2232
2020-07-27,2.37791376,2.385253,2.36323528,2.36323528,181384780,586004784.65,0.0617,-0.3096
2020-07-28,2.37057452,2.385253,2.36323528,2.37057452,166485812,538053646.42,0.0566,0.3106
2020-07-29,2.36323528,2.39259224,2.36323528,2.385253,201071042,651657710.69,0.0684,0.6192
2020-07-30,2.37791376,2.385253,2.36323528,2.37057452,203399995,657702729.26,0.0692,-0.6154
2020-07-31,2.37057452,2.385253,2.36323528,2.37057452,219950570,710196694.07,0.0748,0.0
2020-08-03,2.37791376,2.37791376,2.36323528,2.37791376,210190867,679416929.51,0.0715,0.3096
2020-08-04,2.37057452,2.40727072,2.37057452,2.39993148,398255744,1296351432.91,0.1354,0.9259
2020-08-05,2.385253,2.39259224,2.37057452,2.37791376,203689022,660015714.14,0.0693,-0.9174
2020-08-06,2.385253,2.39259224,2.37057452,2.385253,190830091,618619104.24,0.0649,0.3086
2020-08-07,2.385253,2.385253,2.36323528,2.37057452,178201649,575845444.27,0.0606,-0.6154
2020-08-10,2.37057452,2.385253,2.36323528,2.37057452,190710047,616734087.31,0.0649,0.0
2020-08-11,2.37791376,2.385253,2.37057452,2.37057452,231982530,751648645.28,0.0789,0.0
2020-08-12,2.37057452,2.37791376,2.36323528,2.37791376,195918381,633499802.8,0.0666,0.3096
2020-08-13,2.37791376,2.385253,2.37057452,2.37791376,154615735,500882224.99,0.0526,0.0
2020-08-14,2.37791376,2.39259224,2.37057452,2.385253,168527897,547064589.23,0.0573,0.3086
2020-08-17,2.39259224,2.42928844,2.385253,2.4219492,458069328,1503856804.76,0.1558,1.5385
2020-08-18,2.41460996,2.4219492,2.39259224,2.39993148,278792144,911777480.5,0.0948,-0.9091
2020-08-19,2.39993148,2.39993148,2.385253,2.385253,198384408,646751427.1,0.0675,-0.6116
2020-08-20,2.385253,2.385253,2.37057452,2.37791376,159807213,517432664.3,0.0543,-0.3077
2020-08-21,2.385253,2.385253,2.37057452,2.37791376,142477178,462232654.72,0.0485,0.0
2020-08-24,2.385253,2.385253,2.37057452,2.37057452,129657506,419885076.38,0.0441,-0.3086
2020-08-25,2.37791376,2.37791376,2.37057452,2.37057452,110487145,357338243.35,0.0376,0.0
2020-08-26,2.37791376,2.37791376,2.36323528,2.37057452,141627305,457418101.46,0.0482,0.0
2020-08-27,2.37057452,2.37057452,2.35589604,2.36323528,194114700,625207070.57,0.066,-0.3096
2020-08-28,2.36323528,2.37791376,2.35589604,2.37057452,173854818,560958154.02,0.0591,0.3106
2020-08-31,2.37057452,2.37791376,2.35589604,2.35589604,228893501,738580712.23,0.0778,-0.6192
2020-09-01,2.35589604,2.36323528,2.3485568,2.35589604,144609423,464127491.83,0.0492,0.0
2020-09-02,2.35589604,2.35589604,2.33387832,2.34121756,248703068,793202623.65,0.0846,-0.6231
2020-09-03,2.33387832,2.3485568,2.32653908,2.32653908,176171754,560161592.33,0.0599,-0.627
2020-09-04,2.31919984,2.32653908,2.30452136,2.31919984,158929975,501555801.39,0.054,-0.3155
2020-09-07,2.3118606,2.32653908,2.30452136,2.30452136,133297141,420761766.99,0.0453,-0.6329
2020-09-08,2.3118606,2.33387832,2.30452136,2.33387832,154322460,488188784.86,0.0525,1.2739
2020-09-09,2.31919984,2.33387832,2.31919984,2.32653908,132893077,421409148.92,0.0452,-0.3145
2020-09-10,2.33387832,2.33387832,2.3118606,2.31919984,124434460,393619996.89,0.0423,-0.3155
2020-09-11,2.31919984,2.32653908,2.3118606,2.31919984,103323266,326099895.9,0.0351,0.0
2020-09-14,2.31919984,2.32653908,2.3118606,2.31919984,92604120,292356460.65,0.0315,0.0
2020-09-15,2.31919984,2.32653908,2.3118606,2.31919984,86195014,272191010.96,0.0293,0.0
2020-09-16,2.31919984,2.32653908,2.3118606,2.32653908,106070970,335613671.2,0.0361,0.3165
2020-09-17,2.32653908,2.33387832,2.31919984,2.32653908,107962823,342011009.58,0.0367,0.0
2020-09-18,2.32653908,2.3485568,2.31919984,2.3485568,204192290,649979705.89,0.0694,0.9464
2020-09-21,2.3485568,2.35589604,2.33387832,2.34121756,147606024,471177788.18,0.0502,-0.3125
2020-09-22,2.33387832,2.34121756,2.31919984,2.32653908,133495158,424001601.08,0.0454,-0.627
2020-09-23,2.32653908,2.32653908,2.31919984,2.31919984,94759450,299938744.0,0.0322,-0.3155
2020-09-24,2.31919984,2.31919984,2.30452136,2.3118606,135611697,426824411.58,0.0461,-0.3165
2020-09-25,2.3118606,2.31919984,2.30452136,2.3118606,170132720,536114251.79,0.0579,0.0
2020-09-28,2.3118606,2.34121756,2.30452136,2.34121756,234250419,741824972.3,0.0797,1.2698
2020-09-29,2.34121756,2.34121756,2.32653908,2.32653908,96549668,306809421.5,0.0328,-0.627
2020-09-30,2.33387832,2.34121756,2.3118606,2.32653908,186881015,591727862.29,0.0636,0.0
2020-10-09,2.33387832,2.34121756,2.31919984,2.32653908,113031530,358822341.11,0.0384,0.0
2020-10-12,2.32653908,2.3485568,2.31919984,2.34121756,197601332,629606300.0,0.0672,0.6309
2020-10-13,2.33387832,2.34121756,2.31919984,2.32653908,180409485,572529588.49,0.0614,-0.627
2020-10-14,2.32653908,2.32653908,2.3118606,2.32653908,206025071,650313688.33,0.0701,0.0
2020-10-15,2.31919984,2.33387832,2.3118606,2.33387832,139277502,442070923.34,0.0474,0.3155
2020-10-16,2.33387832,2.35589604,2.32653908,2.34121756,366034096,1169282384.72,0.1245,0.3145
2020-10-19,2.3485568,2.37791376,2.34121756,2.35589604,405585264,1305690500.82,0.1379,0.627
2020-10-20,2.3485568,2.35589604,2.33387832,2.33387832,210863092,672656888.56,0.0717,-0.9346
2020-10-21,2.34121756,2.35589604,2.32653908,2.35589604,192068951,613255825.57,0.0653,0.9434
2020-10-22,2.35589604,2.37057452,2.3485568,2.35589604,211567497,680157404.6,0.0719,0.0
2020-10-23,2.35589604,2.37791376,2.35589604,2.37057452,227266763,733803335.54,0.0773,0.6231
2020-10-26,2.37057452,2.385253,2.35589604,2.37057452,196192411,633154221.31,0.0667,0.0
2020-10-27,2.36323528,2.36323528,2.3485568,2.35589604,113615245,364914839.45,0.0386,-0.6192
2020-10-28,2.3485568,2.35589604,2.33387832,2.33387832,123130771,392608703.7,0.0419,-0.9346
2020-10-29,2.32653908,2.32653908,2.3118606,2.3118606,167850048,530863824.63,0.0571,-0.9434
2020-10-30,2.31919984,2.32653908,2.3118606,2.3118606,161391215,510162443.36,0.0549,0.0
2020-11-02,2.31919984,2.33387832,2.3118606,2.32653908,144823849,458994264.55,0.0493,0.6349
2020-11-03,2.34121756,2.3485568,2.32653908,2.33387832,160954920,512433600.0,0.0547,0.3155
2020-11-04,2.34121756,2.34121756,2.32653908,2.32653908,119375737,379338883.6,0.0406,-0.3145
2020-11-05,2.34121756,2.34121756,2.32653908,2.33387832,134203551,427017805.69,0.0456,0.3155
2020-11-06,2.34121756,2.3485568,2.32653908,2.3485568,153600891,489940552.01,0.0522,0.6289
2020-11-09,2.3485568,2.36323528,2.34121756,2.35589604,187192263,600107003.6,0.0637,0.3125
2020-11-10,2.36323528,2.37057452,2.35589604,2.35589604,157541147,507299555.72,0.0536,0.0
2020-11-11,2.36323528,2.37791376,2.3485568,2.37057452,244281435,787374392.26,0.0831,0.6231
2020-11-12,2.37057452,2.37057452,2.35589604,2.35589604,127584149,410273275.05,0.0434,-0.6192
2020-11-13,2.35589604,2.35589604,2.33387832,2.33387832,154093460,491152321.8,0.0524,-0.9346
2020-11-16,2.34121756,2.3485568,2.33387832,2.34121756,108945517,347353225.16,0.037,0.3145
2020-11-17,2.34121756,2.3485568,2.33387832,2.34121756,123346530,393847023.28,0.0419,0.0
2020-11-18,2.3485568,2.37057452,2.34121756,2.35589604,204092112,655170438.31,0.0694,0.627
2020-11-19,2.35589604,2.37057452,2.3485568,2.37057452,143500394,461444968.74,0.0488,0.6231
2020-11-20,2.36323528,2.37057452,2.3485568,2.3485568,127999308,410750752.59,0.0435,-0.9288
2020-11-23,2.3485568,2.37791376,2.3485568,2.37791376,249323252,803791001.04,0.0848,1.25
2020-11-24,2.37057452,2.385253,2.37057452,2.37057452,128675905,416519385.15,0.0438,-0.3086
2020-11-25,2.37791376,2.385253,2.35589604,2.36323528,153247443,495838256.03,0.0521,-0.3096
2020-11-26,2.36323528,2.37791376,2.35589604,2.37057452,136631201,440760236.31,0.0465,0.3106
2020-11-27,2.37791376,2.43662768,2.37057452,2.43662768,578934064,1898792190.0,0.1969,2.7864
2020-11-30,2.45130616,2.5320378,2.41460996,2.41460996,750705216,2526251852.74,0.2553,-0.9036
2020-12-01,2.40727072,2.48066312,2.39993148,2.46598464,409982896,1362547747.45,0.1394,2.1277
2020-12-02,2.46598464,2.46598464,2.42928844,2.44396692,244126446,814366338.25,0.083,-0.8929
2020-12-03,2.43662768,2.45130616,2.41460996,2.42928844,231280748,766849164.88,0.0787,-0.6006
2020-12-04,2.42928844,2.42928844,2.39259224,2.39993148,201699058,660684443.03,0.0686,-1.2085
2020-12-07,2.39993148,2.40727072,2.37057452,2.37791376,264575580,858639131.35,0.09,-0.9174
2020-12-08,2.37791376,2.39259224,2.35589604,2.36323528,195223444,630839453.36,0.0664,-0.6173
2020-12-09,2.36323528,2.37791376,2.36323528,2.37057452,143305533,462833677.61,0.0487,0.3106
2020-12-10,2.37057452,2.385253,2.36323528,2.37057452,193437946,625492581.03,0.0658,0.0
2020-12-11,2.37791376,2.37791376,2.35589604,2.36323528,208543599,672289962.35,0.0709,-0.3096
2020-12-14,2.37057452,2.37791376,2.36323528,2.36323528,139590321,450445575.5,0.0475,0.0
2020-12-15,2.36323528,2.37057452,2.33387832,2.34121756,187867461,600478012.59,0.0639,-0.9317
2020-12-16,2.34121756,2.3485568,2.31919984,2.33387832,209685906,666185672.26,0.0713,-0.3135
2020-12-17,2.32653908,2.34121756,2.31919984,2.33387832,176380111,559778695.12,0.06,0.0
2020-12-18,2.33387832,2.34121756,2.31919984,2.32653908,163284776,517815227.87,0.0555,-0.3145
2020-12-21,2.32653908,2.33387832,2.31919984,2.32653908,137205954,434816529.75,0.0467,0.0
2020-12-22,2.31919984,2.32653908,2.30452136,2.3118606,266340713,839956524.82,0.0906,-0.6309
2020-12-23,2.3118606,2.3118606,2.29718212,2.30452136,234051821,734506875.28,0.0796,-0.3175
2020-12-24,2.3118606,2.3118606,2.29718212,2.30452136,89172343,280258470.02,0.0303,0.0
2020-12-25,2.30452136,2.3118606,2.29718212,2.3118606,120116303,377372916.92,0.0408,0.3185
2020-12-28,2.30452136,2.3118606,2.29718212,2.30452136,162816555,511158067.49,0.0554,-0.3175
2020-12-29,2.30452136,2.3118606,2.29718212,2.30452136,163133678,511778746.44,0.0555,0.0
2020-12-30,2.30452136,2.30452136,2.28984288,2.29718212,244114200,762922290.0,0.083,-0.3185
2020-12-31,2.29718212,2.31919984,2.28984288,2.30452136,259822373,815906094.77,0.0884,0.3195
2021-01-04,2.29718212,2.30452136,2.28984288,2.29718212,253791724,793752014.37,0.0863,-0.3185
2021-01-05,2.29718212,2.29718212,2.28250364,2.29718212,212200506,662545243.57,0.0722,0.0
2021-01-06,2.29718212,2.30452136,2.28984288,2.29718212,223077047,697914305.95,0.0759,0.0
2021-01-07,2.29718212,2.3118606,2.28984288,2.30452136,265171731,831256698.79,0.0902,0.3195
2021-01-08,2.30452136,2.3118606,2.29718212,2.30452136,194969059,612250755.27,0.0663,0.0
2021-01-11,2.30452136,2.31919984,2.29718212,2.3118606,287207520,905005936.85,0.0977,0.3185
2021-01-12,2.3118606,2.31919984,2.29718212,2.3118606,235845629,741236458.91,0.0802,0.0
2021-01-13,2.3118606,2.32653908,2.30452136,2.31919984,235177366,742591646.44,0.08,0.3175
2021-01-14,2.31919984,2.3485568,2.31919984,2.33387832,241565920,767493092.58,0.0821,0.6329
2021-01-15,2.33387832,2.37791376,2.32653908,2.3485568,445389504,1430323153.49,0.1515,0.6289
2021-01-18,2.34121756,2.35589604,2.31919984,2.34121756,298821504,951438081.07,0.1016,-0.3125
2021-01-19,2.33387832,2.36323528,2.32653908,2.3485568,321825616,1027603183.22,0.1094,0.3135
2021-01-20,2.34121756,2.35589604,2.32653908,2.33387832,193065581,614986565.58,0.0657,-0.625
2021-01-21,2.33387832,2.34121756,2.31919984,2.31919984,175611002,556578398.6,0.0597,-0.6289
2021-01-22,2.31919984,2.32653908,2.30452136,2.30452136,164904192,518800123.89,0.0561,-0.6329
2021-01-25,2.30452136,2.3118606,2.29718212,2.30452136,171858466,538823060.81,0.0584,0.0
2021-01-26,2.30452136,2.3118606,2.29718212,2.29718212,159395974,500440709.76,0.0542,-0.3185
2021-01-27,2.30452136,2.32653908,2.29718212,2.3118606,167316787,527768282.62,0.0569,0.639
2021-01-28,2.30452136,2.3118606,2.29718212,2.30452136,137600722,431267936.43,0.0468,-0.3175
2021-01-29,2.30452136,2.32653908,2.29718212,2.3118606,234836660,739558156.4,0.0799,0.3185
2021-02-01,2.3118606,2.33387832,2.30452136,2.32653908,212143605,670585614.16,0.0721,0.6349
2021-02-02,2.33387832,2.34121756,2.3118606,2.3118606,157196193,497510997.07,0.0535,-0.6309
2021-02-03,2.3118606,2.31919984,2.30452136,2.30452136,152066367,478646957.43,0.0517,-0.3175
2021-02-04,2.30452136,2.31919984,2.29718212,2.3118606,188994996,594794167.04,0.0643,0.3185
2021-02-05,2.3118606,2.35589604,2.30452136,2.34121756,437397824,1392368564.05,0.1487,1.2698
2021-02-08,2.34121756,2.3485568,2.31919984,2.33387832,282975360,900743192.08,0.0962,-0.3135
2021-02-09,2.32653908,2.33387832,2.30452136,2.31919984,315499248,995369492.7,0.1073,-0.6289
2021-02-10,2.32653908,2.37057452,2.31919984,2.35589604,389293616,1246597463.93,0.1324,1.5823
2021-02-18,2.37791376,2.39259224,2.35589604,2.36323528,371403376,1201778127.62,0.1263,0.3115
2021-02-19,2.36323528,2.37791376,2.35589604,2.37057452,235821273,761089423.07,0.0802,0.3106
2021-02-22,2.37791376,2.39993148,2.35589604,2.39259224,403266336,1308227166.14,0.1371,0.9288
2021-02-23,2.385253,2.41460996,2.37791376,2.385253,405909712,1325090630.42,0.138,-0.3067
2021-02-24,2.385253,2.39259224,2.36323528,2.36323528,317561440,1028278386.68,0.108,-0.9231
2021-02-25,2.37057452,2.39993148,2.37057452,2.39993148,309709280,1006812002.16,0.1053,1.5528
2021-02-26,2.385253,2.40727072,2.37791376,2.39259224,380885824,1243933932.46,0.1295,-0.3058
2021-03-01,2.39259224,2.40727072,2.37791376,2.385253,215737184,702767266.09,0.0734,-0.3067
2021-03-02,2.39259224,2.39259224,2.35589604,2.35589604,256137101,826614803.88,0.0871,-1.2308
2021-03-03,2.35589604,2.41460996,2.35589604,2.40727072,364578624,1189810853.52,0.124,2.1807
2021-03-04,2.39993148,2.44396692,2.39993148,2.4219492,453185408,1496531107.08,0.1541,0.6098
2021-03-05,2.4219492,2.46598464,2.41460996,2.4586454,437777392,1455744992.98,0.1489,1.5152
2021-03-08,2.46598464,2.4953416,2.44396692,2.46598464,456822784,1541819600.56,0.1554,0.2985
2021-03-09,2.47332388,2.50268084,2.44396692,2.44396692,387930240,1306684002.11,0.1319,-0.8929
2021-03-10,2.44396692,2.47332388,2.42928844,2.46598464,206706777,690845348.39,0.0703,0.9009
2021-03-11,2.48066312,2.51735932,2.45130616,2.48066312,398670976,1351246153.66,0.1356,0.5952
2021-03-12,2.47332388,2.4953416,2.45130616,2.48066312,222746942,750899730.68,0.0758,0.0
2021-03-15,2.48066312,2.52469856,2.46598464,2.51002008,310914800,1060902771.77,0.1057,1.1834
2021-03-16,2.51002008,2.52469856,2.48800236,2.50268084,218045807,745458058.97,0.0742,-0.2924
2021-03-17,2.4953416,2.50268084,2.4586454,2.4953416,224101293,757567094.08,0.0762,-0.2933
2021-03-18,2.48800236,2.51002008,2.48066312,2.48800236,175002219,594572047.03,0.0595,-0.2941
2021-03-19,2.48800236,2.50268084,2.43662768,2.45130616,269543904,904510479.0,0.0917,-1.4749
2021-03-22,2.45130616,2.48800236,2.44396692,2.48800236,209832595,707819484.44,0.0714,1.497
2021-03-23,2.48800236,2.51002008,2.46598464,2.48800236,176861044,599073411.5,0.0601,0.0
2021-03-24,2.48800236,2.4953416,2.46598464,2.4953416,223654717,756465221.66,0.0761,0.295
2021-03-25,2.4953416,2.50268084,2.45130616,2.45130616,232617936,784273780.81,0.0791,-1.7647
2021-03-26,2.4586454,2.46598464,2.42928844,2.44396692,213906069,712846267.58,0.0727,-0.2994
2021-03-29,2.43662768,2.48800236,2.42928844,2.48066312,252092496,845565819.06,0.0857,1.5015
2021-03-30,2.48066312,2.48800236,2.4586454,2.48066312,207678889,699563310.98,0.0706,0.0
2021-03-31,2.47332388,2.4953416,2.46598464,2.4953416,215634028,728751727.89,0.0733,0.5917
2021-04-01,2.4953416,2.4953416,2.47332388,2.48066312,131927119,446595991.94,0.0449,-0.5882
2021-04-02,2.48066312,2.48800236,2.44396692,2.4586454,222853120,746448640.36,0.0758,-0.8876
2021-04-06,2.45130616,2.4586454,2.44396692,2.45130616,98961506,329969714.98,0.0337,-0.2985
2021-04-07,2.44396692,2.4586454,2.42928844,2.4586454,179495928,597906568.24,0.061,0.2994
2021-04-08,2.45130616,2.4586454,2.44396692,2.45130616,136878645,457078810.69,0.0465,-0.2985
2021-04-09,2.45130616,2.46598464,2.44396692,2.46598464,168993883,565661118.27,0.0575,0.5988
2021-04-12,2.46598464,2.4953416,2.4586454,2.4953416,192694200,651566892.67,0.0655,1.1905
2021-04-13,2.4953416,2.50268084,2.47332388,2.48800236,174065200,589527679.74,0.0592,-0.2941
